platform_id,timestamp,queue_length,queue_length_type,train_id
918_4_0,23880,0,When Arrival,4_0_9
321_3_1,23880,5,Before Onboard,3_1_11
321_3_1,23880,0,After Onboard,3_1_11
316_3_0,23880,0,When Arrival,3_0_9
922_4_1,23880,0,When Arrival,4_1_10
214_2_0,23880,1,Before Onboard,2_0_9
214_2_0,23880,0,After Onboard,2_0_9
202_2_0,23910,5,Before Onboard,2_0_14
202_2_0,23910,0,After Onboard,2_0_14
325_3_0,23910,4,Before Onboard,3_0_6
325_3_0,23910,0,After Onboard,3_0_6
116_3_0,23910,15,Before Onboard,3_0_10
116_3_0,23910,0,After Onboard,3_0_10
305_3_1,23910,0,When Arrival,3_1_6
101_1_0,23910,11,Before Onboard,1_0_16
101_1_0,23910,0,After Onboard,1_0_16
128_1_1,23910,14,Before Onboard,1_1_16
128_1_1,23910,0,After Onboard,1_1_16
111_1_0,23910,7,Before Onboard,1_0_12
111_1_0,23910,0,After Onboard,1_0_12
105_3_0,23910,8,Before Onboard,3_0_14
105_3_0,23910,0,After Onboard,3_0_14
329_3_1,23910,10,Before Onboard,3_1_14
329_3_1,23910,0,After Onboard,3_1_14
219_2_1,23910,7,Before Onboard,2_1_14
219_2_1,23910,0,After Onboard,2_1_14
101_1_1,23910,0,When Arrival,1_1_6
208_2_1,23910,10,Before Onboard,2_1_10
208_2_1,23910,0,After Onboard,2_1_10
128_1_0,23910,0,When Arrival,1_0_6
206_2_0,23910,4,Before Onboard,2_0_12
206_2_0,23910,0,After Onboard,2_0_12
125_1_0,23940,14,Before Onboard,1_0_7
125_1_0,23940,0,After Onboard,1_0_7
925_4_1,23940,0,When Arrival,4_1_11
216_2_1,23940,0,When Arrival,2_1_13
210_2_1,23940,0,When Arrival,2_1_11
918_4_0,23940,4,Before Onboard,4_0_9
918_4_0,23940,0,After Onboard,4_0_9
208_3_1,23940,9,When Arrival,3_1_7
125_1_1,23940,0,When Arrival,1_1_15
310_3_0,23940,12,Before Onboard,3_0_11
310_3_0,23940,0,After Onboard,3_0_11
926_4_0,23940,0,When Arrival,4_0_7
922_4_1,23940,0,Before Onboard,4_1_10
922_4_1,23940,0,After Onboard,4_1_10
316_3_0,23940,7,Before Onboard,3_0_9
316_3_0,23940,0,After Onboard,3_0_9
101_1_1,23970,6,Before Onboard,1_1_6
101_1_1,23970,0,After Onboard,1_1_6
111_1_1,23970,0,When Arrival,1_1_10
128_1_0,23970,2,Before Onboard,1_0_6
128_1_0,23970,0,After Onboard,1_0_6
213_2_1,23970,0,When Arrival,2_1_12
113_2_0,23970,21,When Arrival,2_0_10
305_3_1,23970,12,Before Onboard,3_1_6
305_3_1,23970,0,After Onboard,3_1_6
921_4_1,24000,0,When Arrival,4_1_10
926_4_0,24000,4,Before Onboard,4_0_7
926_4_0,24000,0,After Onboard,4_0_7
909_4_0,24000,5,Before Onboard,4_0_12
909_4_0,24000,0,After Onboard,4_0_12
208_3_1,24000,14,Before Onboard,3_1_7
208_3_1,24000,0,After Onboard,3_1_7
919_4_0,24000,0,When Arrival,4_0_9
125_1_1,24000,2,Before Onboard,1_1_15
125_1_1,24000,0,After Onboard,1_1_15
928_4_1,24000,3,Before Onboard,4_1_12
928_4_1,24000,0,After Onboard,4_1_12
108_1_1,24000,0,When Arrival,1_1_9
103_1_1,24000,0,When Arrival,1_1_7
108_4_1,24000,9,When Arrival,4_1_9
204_2_0,24000,0,When Arrival,2_0_13
216_2_1,24000,12,Before Onboard,2_1_13
216_2_1,24000,0,After Onboard,2_1_13
925_4_1,24000,6,Before Onboard,4_1_11
925_4_1,24000,0,After Onboard,4_1_11
210_2_1,24000,9,Before Onboard,2_1_11
210_2_1,24000,0,After Onboard,2_1_11
122_1_1,24030,0,When Arrival,1_1_14
105_1_1,24030,0,When Arrival,1_1_8
213_2_1,24030,21,Before Onboard,2_1_12
213_2_1,24030,0,After Onboard,2_1_12
113_2_0,24030,32,Before Onboard,2_0_10
113_2_0,24030,0,After Onboard,2_0_10
111_1_1,24030,8,Before Onboard,1_1_10
111_1_1,24030,0,After Onboard,1_1_10
208_3_0,24030,9,When Arrival,3_0_12
108_4_1,24060,15,Before Onboard,4_1_9
108_4_1,24060,0,After Onboard,4_1_9
329_3_0,24060,0,When Arrival,3_0_5
919_4_0,24060,10,Before Onboard,4_0_9
919_4_0,24060,0,After Onboard,4_0_9
204_2_1,24060,0,When Arrival,2_1_9
116_1_0,24060,4,When Arrival,1_0_11
105_3_1,24060,0,When Arrival,3_1_5
108_1_1,24060,3,Before Onboard,1_1_9
108_1_1,24060,0,After Onboard,1_1_9
913_4_1,24060,0,When Arrival,4_1_8
204_2_0,24060,16,Before Onboard,2_0_13
204_2_0,24060,0,After Onboard,2_0_13
103_1_1,24060,10,Before Onboard,1_1_7
103_1_1,24060,0,After Onboard,1_1_7
305_3_0,24060,0,When Arrival,3_0_13
921_4_1,24060,7,Before Onboard,4_1_10
921_4_1,24060,0,After Onboard,4_1_10
110_1_1,24090,0,When Arrival,1_1_10
113_2_1,24090,4,When Arrival,2_1_12
310_3_1,24090,0,When Arrival,3_1_8
316_3_1,24090,0,When Arrival,3_1_10
122_1_1,24090,9,Before Onboard,1_1_14
122_1_1,24090,0,After Onboard,1_1_14
208_3_0,24090,15,Before Onboard,3_0_12
208_3_0,24090,0,After Onboard,3_0_12
213_2_0,24090,0,When Arrival,2_0_10
105_1_1,24090,11,Before Onboard,1_1_8
105_1_1,24090,0,After Onboard,1_1_8
113_1_0,24090,17,When Arrival,1_0_12
119_1_0,24090,0,When Arrival,1_0_10
210_2_0,24120,0,When Arrival,2_0_11
216_2_0,24120,0,When Arrival,2_0_9
119_1_1,24120,0,When Arrival,1_1_13
113_1_1,24120,27,When Arrival,1_1_11
305_4_1,24120,1,When Arrival,4_1_9
913_4_1,24120,23,Before Onboard,4_1_8
913_4_1,24120,0,After Onboard,4_1_8
329_3_0,24120,7,Before Onboard,3_0_5
329_3_0,24120,0,After Onboard,3_0_5
305_3_0,24120,12,Before Onboard,3_0_13
305_3_0,24120,0,After Onboard,3_0_13
105_3_1,24120,2,Before Onboard,3_1_5
105_3_1,24120,0,After Onboard,3_1_5
204_2_1,24120,0,Before Onboard,2_1_9
204_2_1,24120,0,After Onboard,2_1_9
116_1_0,24120,11,Before Onboard,1_0_11
116_1_0,24120,0,After Onboard,1_0_11
325_3_1,24120,0,When Arrival,3_1_13
305_4_0,24120,13,When Arrival,4_0_10
110_1_0,24120,0,When Arrival,1_0_13
116_3_1,24120,11,When Arrival,3_1_9
316_3_1,24150,9,Before Onboard,3_1_10
316_3_1,24150,0,After Onboard,3_1_10
303_3_1,24150,0,When Arrival,3_1_6
110_1_1,24150,13,Before Onboard,1_1_10
110_1_1,24150,0,After Onboard,1_1_10
113_1_0,24150,19,Before Onboard,1_0_12
113_1_0,24150,0,After Onboard,1_0_12
113_2_1,24150,11,Before Onboard,2_1_12
113_2_1,24150,0,After Onboard,2_1_12
213_2_0,24150,3,Before Onboard,2_0_10
213_2_0,24150,0,After Onboard,2_0_10
119_1_0,24150,11,Before Onboard,1_0_10
119_1_0,24150,0,After Onboard,1_0_10
116_1_1,24150,11,When Arrival,1_1_12
219_2_0,24150,0,When Arrival,2_0_8
202_2_1,24150,0,When Arrival,2_1_8
321_3_0,24150,0,When Arrival,3_0_8
310_3_1,24150,10,Before Onboard,3_1_8
310_3_1,24150,0,After Onboard,3_1_8
305_4_0,24180,17,Before Onboard,4_0_10
305_4_0,24180,0,After Onboard,4_0_10
210_2_0,24180,5,Before Onboard,2_0_11
210_2_0,24180,0,After Onboard,2_0_11
913_4_0,24180,0,When Arrival,4_0_11
325_3_1,24180,17,Before Onboard,3_1_13
325_3_1,24180,0,After Onboard,3_1_13
119_1_1,24180,1,Before Onboard,1_1_13
119_1_1,24180,0,After Onboard,1_1_13
216_2_0,24180,8,Before Onboard,2_0_9
216_2_0,24180,0,After Onboard,2_0_9
122_1_0,24180,0,When Arrival,1_0_9
105_1_0,24180,0,When Arrival,1_0_15
113_1_1,24180,27,Before Onboard,1_1_11
113_1_1,24180,0,After Onboard,1_1_11
116_3_1,24180,17,Before Onboard,3_1_9
116_3_1,24180,0,After Onboard,3_1_9
110_1_0,24180,0,Before Onboard,1_0_13
110_1_0,24180,0,After Onboard,1_0_13
305_4_1,24180,1,Before Onboard,4_1_9
305_4_1,24180,0,After Onboard,4_1_9
206_2_1,24210,0,When Arrival,2_1_10
108_1_0,24210,41,When Arrival,1_0_14
202_2_1,24210,20,Before Onboard,2_1_8
202_2_1,24210,0,After Onboard,2_1_8
219_2_0,24210,11,Before Onboard,2_0_8
219_2_0,24210,0,After Onboard,2_0_8
321_3_0,24210,8,Before Onboard,3_0_8
321_3_0,24210,0,After Onboard,3_0_8
208_2_0,24210,3,When Arrival,2_0_12
303_3_1,24210,22,Before Onboard,3_1_6
303_3_1,24210,0,After Onboard,3_1_6
103_1_0,24210,0,When Arrival,1_0_16
116_1_1,24210,12,Before Onboard,1_1_12
116_1_1,24210,0,After Onboard,1_1_12
214_2_1,24240,0,When Arrival,2_1_13
909_4_1,24240,0,When Arrival,4_1_7
122_1_0,24240,8,Before Onboard,1_0_9
122_1_0,24240,0,After Onboard,1_0_9
108_4_0,24240,21,When Arrival,4_0_10
928_4_0,24240,0,When Arrival,4_0_7
105_1_0,24240,8,Before Onboard,1_0_15
105_1_0,24240,0,After Onboard,1_0_15
913_4_0,24240,7,Before Onboard,4_0_11
913_4_0,24240,0,After Onboard,4_0_11
919_4_1,24240,0,When Arrival,4_1_10
921_4_0,24240,0,When Arrival,4_0_9
111_1_0,24240,0,When Arrival,1_0_13
214_2_0,24270,0,When Arrival,2_0_10
125_1_0,24270,0,When Arrival,1_0_8
108_1_0,24270,59,Before Onboard,1_0_14
108_1_0,24270,0,After Onboard,1_0_14
321_3_1,24270,0,When Arrival,3_1_12
103_1_0,24270,2,Before Onboard,1_0_16
103_1_0,24270,0,After Onboard,1_0_16
206_2_1,24270,13,Before Onboard,2_1_10
206_2_1,24270,0,After Onboard,2_1_10
303_3_0,24270,0,When Arrival,3_0_14
208_2_0,24270,8,Before Onboard,2_0_12
208_2_0,24270,0,After Onboard,2_0_12
206_2_0,24300,0,When Arrival,2_0_13
101_1_1,24300,0,When Arrival,1_1_7
325_3_0,24300,0,When Arrival,3_0_7
909_4_1,24300,16,Before Onboard,4_1_7
909_4_1,24300,0,After Onboard,4_1_7
214_2_1,24300,22,Before Onboard,2_1_13
214_2_1,24300,0,After Onboard,2_1_13
108_4_0,24300,22,Before Onboard,4_0_10
108_4_0,24300,0,After Onboard,4_0_10
925_4_0,24300,0,When Arrival,4_0_8
926_4_1,24300,0,When Arrival,4_1_12
101_1_0,24300,12,Before Onboard,1_0_17
101_1_0,24300,0,After Onboard,1_0_17
111_1_0,24300,15,Before Onboard,1_0_13
111_1_0,24300,0,After Onboard,1_0_13
116_3_0,24300,29,When Arrival,3_0_11
128_1_1,24300,17,Before Onboard,1_1_17
128_1_1,24300,0,After Onboard,1_1_17
919_4_1,24300,14,Before Onboard,4_1_10
919_4_1,24300,0,After Onboard,4_1_10
128_1_0,24300,0,When Arrival,1_0_7
921_4_0,24300,6,Before Onboard,4_0_9
921_4_0,24300,0,After Onboard,4_0_9
928_4_0,24300,9,Before Onboard,4_0_7
928_4_0,24300,0,After Onboard,4_0_7
208_2_1,24300,15,When Arrival,2_1_11
310_3_0,24330,0,When Arrival,3_0_12
125_1_1,24330,0,When Arrival,1_1_16
316_3_0,24330,0,When Arrival,3_0_10
125_1_0,24330,9,Before Onboard,1_0_8
125_1_0,24330,0,After Onboard,1_0_8
214_2_0,24330,2,Before Onboard,2_0_10
214_2_0,24330,0,After Onboard,2_0_10
303_3_0,24330,7,Before Onboard,3_0_14
303_3_0,24330,0,After Onboard,3_0_14
321_3_1,24330,6,Before Onboard,3_1_12
321_3_1,24330,0,After Onboard,3_1_12
918_4_1,24360,0,When Arrival,4_1_10
922_4_0,24360,0,When Arrival,4_0_9
329_3_1,24360,9,Before Onboard,3_1_15
329_3_1,24360,0,After Onboard,3_1_15
325_3_0,24360,7,Before Onboard,3_0_7
325_3_0,24360,0,After Onboard,3_0_7
111_1_1,24360,0,When Arrival,1_1_11
105_3_0,24360,7,Before Onboard,3_0_15
105_3_0,24360,0,After Onboard,3_0_15
208_2_1,24360,17,Before Onboard,2_1_11
208_2_1,24360,0,After Onboard,2_1_11
206_2_0,24360,3,Before Onboard,2_0_13
206_2_0,24360,0,After Onboard,2_0_13
202_2_0,24360,7,Before Onboard,2_0_15
202_2_0,24360,0,After Onboard,2_0_15
101_1_1,24360,2,Before Onboard,1_1_7
101_1_1,24360,0,After Onboard,1_1_7
305_3_1,24360,4,When Arrival,3_1_7
926_4_1,24360,11,Before Onboard,4_1_12
926_4_1,24360,0,After Onboard,4_1_12
925_4_0,24360,16,Before Onboard,4_0_8
925_4_0,24360,0,After Onboard,4_0_8
219_2_1,24360,2,Before Onboard,2_1_15
219_2_1,24360,0,After Onboard,2_1_15
128_1_0,24360,2,Before Onboard,1_0_7
128_1_0,24360,0,After Onboard,1_0_7
116_3_0,24360,38,Before Onboard,3_0_11
116_3_0,24360,0,After Onboard,3_0_11
210_2_1,24390,0,When Arrival,2_1_12
310_3_0,24390,10,Before Onboard,3_0_12
310_3_0,24390,0,After Onboard,3_0_12
208_3_1,24390,15,When Arrival,3_1_8
108_1_1,24390,2,When Arrival,1_1_10
125_1_1,24390,2,Before Onboard,1_1_16
125_1_1,24390,0,After Onboard,1_1_16
103_1_1,24390,0,When Arrival,1_1_8
316_3_0,24390,16,Before Onboard,3_0_10
316_3_0,24390,0,After Onboard,3_0_10
216_2_1,24390,0,When Arrival,2_1_14
213_2_1,24420,0,When Arrival,2_1_13
305_3_1,24420,16,Before Onboard,3_1_7
305_3_1,24420,0,After Onboard,3_1_7
105_1_1,24420,0,When Arrival,1_1_9
111_1_1,24420,5,Before Onboard,1_1_11
111_1_1,24420,0,After Onboard,1_1_11
922_4_0,24420,25,Before Onboard,4_0_9
922_4_0,24420,0,After Onboard,4_0_9
918_4_0,24420,0,When Arrival,4_0_10
113_2_0,24420,15,When Arrival,2_0_11
122_1_1,24420,0,When Arrival,1_1_15
922_4_1,24420,0,When Arrival,4_1_11
918_4_1,24420,14,Before Onboard,4_1_10
918_4_1,24420,0,After Onboard,4_1_10
204_2_0,24450,0,When Arrival,2_0_14
108_1_1,24450,7,Before Onboard,1_1_10
108_1_1,24450,0,After Onboard,1_1_10
216_2_1,24450,12,Before Onboard,2_1_14
216_2_1,24450,0,After Onboard,2_1_14
116_1_0,24450,10,When Arrival,1_0_12
210_2_1,24450,12,Before Onboard,2_1_12
210_2_1,24450,0,After Onboard,2_1_12
208_3_1,24450,19,Before Onboard,3_1_8
208_3_1,24450,0,After Onboard,3_1_8
103_1_1,24450,8,Before Onboard,1_1_8
103_1_1,24450,0,After Onboard,1_1_8
208_3_0,24480,8,When Arrival,3_0_13
213_2_1,24480,11,Before Onboard,2_1_13
213_2_1,24480,0,After Onboard,2_1_13
119_1_0,24480,0,When Arrival,1_0_11
925_4_1,24480,0,When Arrival,4_1_12
105_1_1,24480,0,Before Onboard,1_1_9
105_1_1,24480,0,After Onboard,1_1_9
922_4_1,24480,3,Before Onboard,4_1_11
922_4_1,24480,0,After Onboard,4_1_11
918_4_0,24480,3,Before Onboard,4_0_10
918_4_0,24480,0,After Onboard,4_0_10
113_2_0,24480,27,Before Onboard,2_0_11
113_2_0,24480,0,After Onboard,2_0_11
110_1_1,24480,0,When Arrival,1_1_11
122_1_1,24480,10,Before Onboard,1_1_15
122_1_1,24480,0,After Onboard,1_1_15
113_1_0,24480,1,When Arrival,1_0_13
926_4_0,24480,0,When Arrival,4_0_8
329_3_0,24510,0,When Arrival,3_0_6
113_1_1,24510,4,When Arrival,1_1_12
119_1_1,24510,0,When Arrival,1_1_14
110_1_0,24510,0,When Arrival,1_0_14
204_2_1,24510,0,When Arrival,2_1_10
105_3_1,24510,0,When Arrival,3_1_6
116_1_0,24510,15,Before Onboard,1_0_12
116_1_0,24510,0,After Onboard,1_0_12
305_3_0,24510,6,When Arrival,3_0_14
204_2_0,24510,12,Before Onboard,2_0_14
204_2_0,24510,0,After Onboard,2_0_14
909_4_0,24540,12,Before Onboard,4_0_13
909_4_0,24540,0,After Onboard,4_0_13
921_4_1,24540,0,When Arrival,4_1_11
919_4_0,24540,0,When Arrival,4_0_10
928_4_1,24540,10,Before Onboard,4_1_13
928_4_1,24540,0,After Onboard,4_1_13
113_1_0,24540,1,Before Onboard,1_0_13
113_1_0,24540,0,After Onboard,1_0_13
925_4_1,24540,4,Before Onboard,4_1_12
925_4_1,24540,0,After Onboard,4_1_12
119_1_0,24540,17,Before Onboard,1_0_11
119_1_0,24540,0,After Onboard,1_0_11
110_1_1,24540,15,Before Onboard,1_1_11
110_1_1,24540,0,After Onboard,1_1_11
213_2_0,24540,0,When Arrival,2_0_11
208_3_0,24540,11,Before Onboard,3_0_13
208_3_0,24540,0,After Onboard,3_0_13
113_2_1,24540,7,When Arrival,2_1_13
108_4_1,24540,10,When Arrival,4_1_10
316_3_1,24540,0,When Arrival,3_1_11
926_4_0,24540,8,Before Onboard,4_0_8
926_4_0,24540,0,After Onboard,4_0_8
116_1_1,24540,2,When Arrival,1_1_13
310_3_1,24540,0,When Arrival,3_1_9
110_1_0,24570,2,Before Onboard,1_0_14
110_1_0,24570,0,After Onboard,1_0_14
122_1_0,24570,0,When Arrival,1_0_10
113_1_1,24570,34,Before Onboard,1_1_12
113_1_1,24570,0,After Onboard,1_1_12
329_3_0,24570,10,Before Onboard,3_0_6
329_3_0,24570,0,After Onboard,3_0_6
119_1_1,24570,1,Before Onboard,1_1_14
119_1_1,24570,0,After Onboard,1_1_14
204_2_1,24570,4,Before Onboard,2_1_10
204_2_1,24570,0,After Onboard,2_1_10
216_2_0,24570,0,When Arrival,2_0_10
305_3_0,24570,11,Before Onboard,3_0_14
305_3_0,24570,0,After Onboard,3_0_14
116_3_1,24570,7,When Arrival,3_1_10
325_3_1,24570,0,When Arrival,3_1_14
105_3_1,24570,2,Before Onboard,3_1_6
105_3_1,24570,0,After Onboard,3_1_6
210_2_0,24570,0,When Arrival,2_0_12
105_1_0,24570,0,When Arrival,1_0_16
303_3_1,24600,0,When Arrival,3_1_7
113_2_1,24600,8,Before Onboard,2_1_13
113_2_1,24600,0,After Onboard,2_1_13
321_3_0,24600,0,When Arrival,3_0_9
108_1_0,24600,25,When Arrival,1_0_15
213_2_0,24600,4,Before Onboard,2_0_11
213_2_0,24600,0,After Onboard,2_0_11
202_2_1,24600,0,When Arrival,2_1_9
919_4_0,24600,10,Before Onboard,4_0_10
919_4_0,24600,0,After Onboard,4_0_10
921_4_1,24600,17,Before Onboard,4_1_11
921_4_1,24600,0,After Onboard,4_1_11
116_1_1,24600,26,Before Onboard,1_1_13
116_1_1,24600,0,After Onboard,1_1_13
219_2_0,24600,0,When Arrival,2_0_9
108_4_1,24600,18,Before Onboard,4_1_10
108_4_1,24600,0,After Onboard,4_1_10
913_4_1,24600,0,When Arrival,4_1_9
316_3_1,24600,9,Before Onboard,3_1_11
316_3_1,24600,0,After Onboard,3_1_11
103_1_0,24600,0,When Arrival,1_0_17
310_3_1,24600,8,Before Onboard,3_1_9
310_3_1,24600,0,After Onboard,3_1_9
122_1_0,24630,4,Before Onboard,1_0_10
122_1_0,24630,0,After Onboard,1_0_10
105_1_0,24630,1,Before Onboard,1_0_16
105_1_0,24630,0,After Onboard,1_0_16
216_2_0,24630,4,Before Onboard,2_0_10
216_2_0,24630,0,After Onboard,2_0_10
111_1_0,24630,0,When Arrival,1_0_14
325_3_1,24630,5,Before Onboard,3_1_14
325_3_1,24630,0,After Onboard,3_1_14
210_2_0,24630,5,Before Onboard,2_0_12
210_2_0,24630,0,After Onboard,2_0_12
116_3_1,24630,9,Before Onboard,3_1_10
116_3_1,24630,0,After Onboard,3_1_10
305_4_1,24660,3,When Arrival,4_1_10
321_3_0,24660,16,Before Onboard,3_0_9
321_3_0,24660,0,After Onboard,3_0_9
305_4_0,24660,10,When Arrival,4_0_11
125_1_0,24660,0,When Arrival,1_0_9
202_2_1,24660,14,Before Onboard,2_1_9
202_2_1,24660,0,After Onboard,2_1_9
108_1_0,24660,27,Before Onboard,1_0_15
108_1_0,24660,0,After Onboard,1_0_15
913_4_1,24660,19,Before Onboard,4_1_9
913_4_1,24660,0,After Onboard,4_1_9
208_2_0,24660,1,When Arrival,2_0_13
303_3_1,24660,16,Before Onboard,3_1_7
303_3_1,24660,0,After Onboard,3_1_7
219_2_0,24660,14,Before Onboard,2_0_9
219_2_0,24660,0,After Onboard,2_0_9
206_2_1,24660,0,When Arrival,2_1_11
103_1_0,24660,14,Before Onboard,1_0_17
103_1_0,24660,0,After Onboard,1_0_17
101_1_1,24690,0,When Arrival,1_1_8
101_1_0,24690,7,Before Onboard,1_0_18
101_1_0,24690,0,After Onboard,1_0_18
111_1_0,24690,9,Before Onboard,1_0_14
111_1_0,24690,0,After Onboard,1_0_14
214_2_1,24690,0,When Arrival,2_1_14
128_1_0,24690,0,When Arrival,1_0_8
128_1_1,24690,14,Before Onboard,1_1_18
128_1_1,24690,0,After Onboard,1_1_18
125_1_0,24720,11,Before Onboard,1_0_9
125_1_0,24720,0,After Onboard,1_0_9
206_2_1,24720,16,Before Onboard,2_1_11
206_2_1,24720,0,After Onboard,2_1_11
305_4_1,24720,7,Before Onboard,4_1_10
305_4_1,24720,0,After Onboard,4_1_10
125_1_1,24720,0,When Arrival,1_1_17
321_3_1,24720,0,When Arrival,3_1_13
913_4_0,24720,0,When Arrival,4_0_12
208_2_0,24720,6,Before Onboard,2_0_13
208_2_0,24720,0,After Onboard,2_0_13
214_2_0,24720,0,When Arrival,2_0_11
303_3_0,24720,0,When Arrival,3_0_15
305_4_0,24720,10,Before Onboard,4_0_11
305_4_0,24720,0,After Onboard,4_0_11
116_3_0,24750,21,When Arrival,3_0_12
206_2_0,24750,0,When Arrival,2_0_14
208_2_1,24750,11,When Arrival,2_1_12
128_1_0,24750,3,Before Onboard,1_0_8
128_1_0,24750,0,After Onboard,1_0_8
101_1_1,24750,2,Before Onboard,1_1_8
101_1_1,24750,0,After Onboard,1_1_8
325_3_0,24750,0,When Arrival,3_0_8
111_1_1,24750,0,When Arrival,1_1_12
214_2_1,24750,22,Before Onboard,2_1_14
214_2_1,24750,0,After Onboard,2_1_14
310_3_0,24780,0,When Arrival,3_0_13
928_4_0,24780,0,When Arrival,4_0_8
321_3_1,24780,5,Before Onboard,3_1_13
321_3_1,24780,0,After Onboard,3_1_13
303_3_0,24780,5,Before Onboard,3_0_15
303_3_0,24780,0,After Onboard,3_0_15
108_1_1,24780,6,When Arrival,1_1_11
103_1_1,24780,0,When Arrival,1_1_9
125_1_1,24780,3,Before Onboard,1_1_17
125_1_1,24780,0,After Onboard,1_1_17
909_4_1,24780,0,When Arrival,4_1_8
913_4_0,24780,6,Before Onboard,4_0_12
913_4_0,24780,0,After Onboard,4_0_12
316_3_0,24780,0,When Arrival,3_0_11
919_4_1,24780,0,When Arrival,4_1_11
214_2_0,24780,1,Before Onboard,2_0_11
214_2_0,24780,0,After Onboard,2_0_11
921_4_0,24780,0,When Arrival,4_0_10
108_4_0,24780,64,When Arrival,4_0_11
116_3_0,24810,30,Before Onboard,3_0_12
116_3_0,24810,0,After Onboard,3_0_12
206_2_0,24810,4,Before Onboard,2_0_14
206_2_0,24810,0,After Onboard,2_0_14
305_3_1,24810,4,When Arrival,3_1_8
202_2_0,24810,6,Before Onboard,2_0_16
202_2_0,24810,0,After Onboard,2_0_16
105_1_1,24810,5,When Arrival,1_1_10
105_3_0,24810,7,Before Onboard,3_0_16
105_3_0,24810,0,After Onboard,3_0_16
208_2_1,24810,15,Before Onboard,2_1_12
208_2_1,24810,0,After Onboard,2_1_12
329_3_1,24810,10,Before Onboard,3_1_16
329_3_1,24810,0,After Onboard,3_1_16
325_3_0,24810,7,Before Onboard,3_0_8
325_3_0,24810,0,After Onboard,3_0_8
219_2_1,24810,7,Before Onboard,2_1_16
219_2_1,24810,0,After Onboard,2_1_16
122_1_1,24810,0,When Arrival,1_1_16
111_1_1,24810,8,Before Onboard,1_1_12
111_1_1,24810,0,After Onboard,1_1_12
108_4_0,24840,70,Before Onboard,4_0_11
108_4_0,24840,0,After Onboard,4_0_11
210_2_1,24840,0,When Arrival,2_1_13
208_3_1,24840,17,When Arrival,3_1_9
116_1_0,24840,11,When Arrival,1_0_13
909_4_1,24840,5,Before Onboard,4_1_8
909_4_1,24840,0,After Onboard,4_1_8
103_1_1,24840,6,Before Onboard,1_1_9
103_1_1,24840,0,After Onboard,1_1_9
108_1_1,24840,8,Before Onboard,1_1_11
108_1_1,24840,0,After Onboard,1_1_11
925_4_0,24840,0,When Arrival,4_0_9
310_3_0,24840,7,Before Onboard,3_0_13
310_3_0,24840,0,After Onboard,3_0_13
216_2_1,24840,0,When Arrival,2_1_15
926_4_1,24840,0,When Arrival,4_1_13
919_4_1,24840,6,Before Onboard,4_1_11
919_4_1,24840,0,After Onboard,4_1_11
928_4_0,24840,10,Before Onboard,4_0_8
928_4_0,24840,0,After Onboard,4_0_8
921_4_0,24840,7,Before Onboard,4_0_10
921_4_0,24840,0,After Onboard,4_0_10
316_3_0,24840,14,Before Onboard,3_0_11
316_3_0,24840,0,After Onboard,3_0_11
113_1_0,24870,14,When Arrival,1_0_14
113_2_0,24870,36,When Arrival,2_0_12
305_3_1,24870,9,Before Onboard,3_1_8
305_3_1,24870,0,After Onboard,3_1_8
105_1_1,24870,7,Before Onboard,1_1_10
105_1_1,24870,0,After Onboard,1_1_10
119_1_0,24870,0,When Arrival,1_0_12
213_2_1,24870,0,When Arrival,2_1_14
110_1_1,24870,0,When Arrival,1_1_12
122_1_1,24870,5,Before Onboard,1_1_16
122_1_1,24870,0,After Onboard,1_1_16
116_1_0,24900,14,Before Onboard,1_0_13
116_1_0,24900,0,After Onboard,1_0_13
216_2_1,24900,12,Before Onboard,2_1_15
216_2_1,24900,0,After Onboard,2_1_15
110_1_0,24900,0,When Arrival,1_0_15
204_2_0,24900,0,When Arrival,2_0_15
922_4_0,24900,0,When Arrival,4_0_10
925_4_0,24900,11,Before Onboard,4_0_9
925_4_0,24900,0,After Onboard,4_0_9
210_2_1,24900,10,Before Onboard,2_1_13
210_2_1,24900,0,After Onboard,2_1_13
926_4_1,24900,12,Before Onboard,4_1_13
926_4_1,24900,0,After Onboard,4_1_13
208_3_1,24900,19,Before Onboard,3_1_9
208_3_1,24900,0,After Onboard,3_1_9
119_1_1,24900,0,When Arrival,1_1_15
113_1_1,24900,7,When Arrival,1_1_13
918_4_1,24900,0,When Arrival,4_1_11
213_2_1,24930,20,Before Onboard,2_1_14
213_2_1,24930,0,After Onboard,2_1_14
116_1_1,24930,2,When Arrival,1_1_14
113_2_0,24930,55,Before Onboard,2_0_12
113_2_0,24930,0,After Onboard,2_0_12
113_1_0,24930,14,Before Onboard,1_0_14
113_1_0,24930,0,After Onboard,1_0_14
119_1_0,24930,8,Before Onboard,1_0_12
119_1_0,24930,0,After Onboard,1_0_12
208_3_0,24930,4,When Arrival,3_0_14
110_1_1,24930,18,Before Onboard,1_1_12
110_1_1,24930,0,After Onboard,1_1_12
922_4_0,24960,19,Before Onboard,4_0_10
922_4_0,24960,0,After Onboard,4_0_10
329_3_0,24960,0,When Arrival,3_0_7
305_3_0,24960,19,When Arrival,3_0_15
204_2_1,24960,0,When Arrival,2_1_11
922_4_1,24960,0,When Arrival,4_1_12
105_3_1,24960,0,When Arrival,3_1_7
122_1_0,24960,0,When Arrival,1_0_11
918_4_0,24960,0,When Arrival,4_0_11
